"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","KetogenicDiet","Diet"
"423",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Lean Mass","2017-06-21","fed",96323,"15120",TRUE,"Ketogenic Diet"
"424",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Body Weight","2017-07-13","fed",96377,"18600",TRUE,"Ketogenic Diet"
"425",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Total Fat Mass","2017-07-13","fed",96416,"2690",TRUE,"Ketogenic Diet"
"426",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Lean Mass","2017-07-13","fed",96449,"14270",TRUE,"Ketogenic Diet"
"427",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Body Weight","2017-07-06","fed",96496,"18200",TRUE,"Ketogenic Diet"
"428",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Total Fat Mass","2017-07-06","fed",96530,"2760",TRUE,"Ketogenic Diet"
"429",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Lean Mass","2017-07-06","fed",96567,"13700",TRUE,"Ketogenic Diet"
"430",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Body Weight","2017-06-28","fed",96659,"19600",TRUE,"Ketogenic Diet"
"431",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Total Fat Mass","2017-06-28","fed",96691,"2930",TRUE,"Ketogenic Diet"
"432",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Lean Mass","2017-06-28","fed",96723,"14770",TRUE,"Ketogenic Diet"
"433",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Body Weight","2017-07-20","fed",97125,"19600",TRUE,"Ketogenic Diet"
"434",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Total Fat Mass","2017-07-20","fed",97155,"2420",TRUE,"Ketogenic Diet"
"435",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Lean Mass","2017-07-20","fed",97185,"14970",TRUE,"Ketogenic Diet"
"436",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Body Weight","2017-07-24","fed",97217,"19200",TRUE,"Ketogenic Diet"
"437",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Total Fat Mass","2017-07-24","fed",97246,"2370",TRUE,"Ketogenic Diet"
"438",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4110,101,16977,"A/J","Lean Mass","2017-07-24","fed",97278,"15220",TRUE,"Ketogenic Diet"
"439",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Body Weight","2017-06-21","fed",96256,"21600",TRUE,"Ketogenic Diet"
"440",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Total Fat Mass","2017-06-21","fed",96288,"4150",TRUE,"Ketogenic Diet"
"441",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Lean Mass","2017-06-21","fed",96321,"15740",TRUE,"Ketogenic Diet"
"442",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Body Weight","2017-07-13","fed",96375,"18800",TRUE,"Ketogenic Diet"
"443",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Total Fat Mass","2017-07-13","fed",96415,"2060",TRUE,"Ketogenic Diet"
"444",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Lean Mass","2017-07-13","fed",96448,"14840",TRUE,"Ketogenic Diet"
"445",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Body Weight","2017-07-06","fed",96495,"17700",TRUE,"Ketogenic Diet"
"446",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Total Fat Mass","2017-07-06","fed",96529,"2280",TRUE,"Ketogenic Diet"
"447",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Lean Mass","2017-07-06","fed",96565,"13610",TRUE,"Ketogenic Diet"
"448",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Body Weight","2017-06-28","fed",96660,"21200",TRUE,"Ketogenic Diet"
"449",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Total Fat Mass","2017-06-28","fed",96692,"3120",TRUE,"Ketogenic Diet"
"450",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Lean Mass","2017-06-28","fed",96724,"16110",TRUE,"Ketogenic Diet"
"451",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Body Weight","2017-07-20","fed",97126,"20500",TRUE,"Ketogenic Diet"
"452",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Total Fat Mass","2017-07-20","fed",97156,"2680",TRUE,"Ketogenic Diet"
"453",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Lean Mass","2017-07-20","fed",97186,"15880",TRUE,"Ketogenic Diet"
"454",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Body Weight","2017-07-24","fed",97215,"20400",TRUE,"Ketogenic Diet"
"455",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Total Fat Mass","2017-07-24","fed",97244,"2620",TRUE,"Ketogenic Diet"
"456",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4111,101,16978,"A/J","Lean Mass","2017-07-24","fed",97276,"16120",TRUE,"Ketogenic Diet"
"457",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Body Weight","2017-06-21","fed",96259,"21900",TRUE,"Ketogenic Diet"
"458",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Total Fat Mass","2017-06-21","fed",96291,"4140",TRUE,"Ketogenic Diet"
"459",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Lean Mass","2017-06-21","fed",96327,"15830",TRUE,"Ketogenic Diet"
"460",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Body Weight","2017-07-13","fed",96378,"19500",TRUE,"Ketogenic Diet"
"461",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Total Fat Mass","2017-07-13","fed",96417,"2240",TRUE,"Ketogenic Diet"
"462",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Lean Mass","2017-07-13","fed",96451,"15230",TRUE,"Ketogenic Diet"
"463",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Body Weight","2017-07-06","fed",96493,"19800",TRUE,"Ketogenic Diet"
"464",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Total Fat Mass","2017-07-06","fed",96526,"2420",TRUE,"Ketogenic Diet"
"465",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Lean Mass","2017-07-06","fed",96561,"15580",TRUE,"Ketogenic Diet"
"466",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Body Weight","2017-06-28","fed",96658,"20900",TRUE,"Ketogenic Diet"
"467",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Total Fat Mass","2017-06-28","fed",96690,"3210",TRUE,"Ketogenic Diet"
"468",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Lean Mass","2017-06-28","fed",96722,"16040",TRUE,"Ketogenic Diet"
"469",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Body Weight","2017-07-20","fed",97128,"20300",TRUE,"Ketogenic Diet"
"470",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Total Fat Mass","2017-07-20","fed",97158,"2750",TRUE,"Ketogenic Diet"
"471",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Lean Mass","2017-07-20","fed",97188,"15800",TRUE,"Ketogenic Diet"
"472",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Body Weight","2017-07-24","fed",97216,"20300",TRUE,"Ketogenic Diet"
"473",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Total Fat Mass","2017-07-24","fed",97245,"2850",TRUE,"Ketogenic Diet"
"474",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4112,101,16979,"A/J","Lean Mass","2017-07-24","fed",97277,"15850",TRUE,"Ketogenic Diet"
"475",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Body Weight","2017-06-21","fed",96258,"21400",TRUE,"Ketogenic Diet"
"476",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Total Fat Mass","2017-06-21","fed",96290,"4320",TRUE,"Ketogenic Diet"
"477",64,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Lean Mass","2017-06-21","fed",96325,"15510",TRUE,"Ketogenic Diet"
"478",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Body Weight","2017-07-13","fed",96380,"19700",TRUE,"Ketogenic Diet"
"479",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Total Fat Mass","2017-07-13","fed",96418,"2910",TRUE,"Ketogenic Diet"
"480",86,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Lean Mass","2017-07-13","fed",96452,"15190",TRUE,"Ketogenic Diet"
"481",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Body Weight","2017-07-06","fed",96494,"19600",TRUE,"Ketogenic Diet"
"482",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Total Fat Mass","2017-07-06","fed",96528,"3220",TRUE,"Ketogenic Diet"
"483",79,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Lean Mass","2017-07-06","fed",96633,"14200",TRUE,"Ketogenic Diet"
"484",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Body Weight","2017-06-28","fed",96661,"20400",TRUE,"Ketogenic Diet"
"485",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Total Fat Mass","2017-06-28","fed",96693,"2930",TRUE,"Ketogenic Diet"
"486",71,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Lean Mass","2017-06-28","fed",96725,"15540",TRUE,"Ketogenic Diet"
"487",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Body Weight","2017-07-20","fed",97127,"20900",TRUE,"Ketogenic Diet"
"488",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Total Fat Mass","2017-07-20","fed",97157,"3370",TRUE,"Ketogenic Diet"
"489",93,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Lean Mass","2017-07-20","fed",97187,"15710",TRUE,"Ketogenic Diet"
"490",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Body Weight","2017-07-24","fed",97214,"20800",TRUE,"Ketogenic Diet"
"491",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Total Fat Mass","2017-07-24","fed",97243,"3510",TRUE,"Ketogenic Diet"
"492",97,FALSE,"Mixed",852213,"Sacrificed","2017-07-28","F","+/+",4113,101,16980,"A/J","Lean Mass","2017-07-24","fed",97275,"15670",TRUE,"Ketogenic Diet"
"493",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Body Weight","2017-06-21","fed",96261,"22900",FALSE,"Control Diet"
"494",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Total Fat Mass","2017-06-21","fed",96293,"4630",FALSE,"Control Diet"
"495",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Lean Mass","2017-06-21","fed",96331,"16740",FALSE,"Control Diet"
"496",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Body Weight","2017-07-13","fed",96353,"23900",FALSE,"Control Diet"
"497",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Total Fat Mass","2017-07-13","fed",96398,"4310",FALSE,"Control Diet"
"498",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Lean Mass","2017-07-13","fed",96433,"17600",FALSE,"Control Diet"
"499",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Body Weight","2017-07-06","fed",96479,"22900",FALSE,"Control Diet"
"500",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Total Fat Mass","2017-07-06","fed",96511,"3920",FALSE,"Control Diet"
"501",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Lean Mass","2017-07-06","fed",96545,"16800",FALSE,"Control Diet"
"502",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Body Weight","2017-06-28","fed",96665,"22800",FALSE,"Control Diet"
"503",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Total Fat Mass","2017-06-28","fed",96697,"4200",FALSE,"Control Diet"
"504",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Lean Mass","2017-06-28","fed",96729,"16730",FALSE,"Control Diet"
"505",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Body Weight","2017-07-20","fed",97112,"23600",FALSE,"Control Diet"
"506",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Total Fat Mass","2017-07-20","fed",97142,"4220",FALSE,"Control Diet"
"507",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Lean Mass","2017-07-20","fed",97172,"17660",FALSE,"Control Diet"
"508",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Body Weight","2017-07-24","fed",97201,"23800",FALSE,"Control Diet"
"509",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Total Fat Mass","2017-07-24","fed",97230,"4220",FALSE,"Control Diet"
"510",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4114,101,16981,"A/J","Lean Mass","2017-07-24","fed",97259,"17760",FALSE,"Control Diet"
"511",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Body Weight","2017-06-21","fed",96263,"21800",FALSE,"Control Diet"
"512",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Total Fat Mass","2017-06-21","fed",96295,"2980",FALSE,"Control Diet"
"513",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Lean Mass","2017-06-21","fed",96334,"16950",FALSE,"Control Diet"
"514",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Body Weight","2017-07-13","fed",96351,"20300",FALSE,"Control Diet"
"515",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Total Fat Mass","2017-07-13","fed",96396,"2150",FALSE,"Control Diet"
"516",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Lean Mass","2017-07-13","fed",96431,"16250",FALSE,"Control Diet"
"517",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Body Weight","2017-07-06","fed",96480,"20100",FALSE,"Control Diet"
"518",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Total Fat Mass","2017-07-06","fed",96512,"1880",FALSE,"Control Diet"
"519",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Lean Mass","2017-07-06","fed",96546,"16390",FALSE,"Control Diet"
"520",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Body Weight","2017-06-28","fed",96662,"20100",FALSE,"Control Diet"
"521",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Total Fat Mass","2017-06-28","fed",96694,"1880",FALSE,"Control Diet"
"522",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Lean Mass","2017-06-28","fed",96726,"16460",FALSE,"Control Diet"
"523",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Body Weight","2017-07-20","fed",97111,"21000",FALSE,"Control Diet"
"524",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Total Fat Mass","2017-07-20","fed",97141,"2780",FALSE,"Control Diet"
"525",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Lean Mass","2017-07-20","fed",97171,"16460",FALSE,"Control Diet"
"526",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Body Weight","2017-07-24","fed",97203,"21100",FALSE,"Control Diet"
"527",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Total Fat Mass","2017-07-24","fed",97232,"2720",FALSE,"Control Diet"
"528",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4115,101,16982,"A/J","Lean Mass","2017-07-24","fed",97261,"16740",FALSE,"Control Diet"
"529",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Body Weight","2017-06-21","fed",96262,"21500",FALSE,"Control Diet"
"530",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Total Fat Mass","2017-06-21","fed",96294,"4310",FALSE,"Control Diet"
"531",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Lean Mass","2017-06-21","fed",96332,"15490",FALSE,"Control Diet"
"532",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Body Weight","2017-07-13","fed",96352,"21000",FALSE,"Control Diet"
"533",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Total Fat Mass","2017-07-13","fed",96397,"2880",FALSE,"Control Diet"
"534",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Lean Mass","2017-07-13","fed",96432,"16260",FALSE,"Control Diet"
"535",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Body Weight","2017-07-06","fed",96477,"19400",FALSE,"Control Diet"
"536",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Total Fat Mass","2017-07-06","fed",96509,"2220",FALSE,"Control Diet"
"537",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Lean Mass","2017-07-06","fed",96543,"15260",FALSE,"Control Diet"
"538",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Body Weight","2017-06-28","fed",96663,"20800",FALSE,"Control Diet"
"539",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Total Fat Mass","2017-06-28","fed",96695,"3150",FALSE,"Control Diet"
"540",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Lean Mass","2017-06-28","fed",96727,"15900",FALSE,"Control Diet"
"541",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Body Weight","2017-07-20","fed",97113,"21800",FALSE,"Control Diet"
"542",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Total Fat Mass","2017-07-20","fed",97143,"3430",FALSE,"Control Diet"
"543",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Lean Mass","2017-07-20","fed",97173,"16500",FALSE,"Control Diet"
"544",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Body Weight","2017-07-24","fed",97202,"22200",FALSE,"Control Diet"
"545",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Total Fat Mass","2017-07-24","fed",97231,"3510",FALSE,"Control Diet"
"546",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4116,101,16984,"A/J","Lean Mass","2017-07-24","fed",97260,"16880",FALSE,"Control Diet"
"547",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Body Weight","2017-06-21","fed",96260,"20400",FALSE,"Control Diet"
"548",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Total Fat Mass","2017-06-21","fed",96292,"2740",FALSE,"Control Diet"
"549",64,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Lean Mass","2017-06-21","fed",96329,"15980",FALSE,"Control Diet"
"550",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Body Weight","2017-07-13","fed",96354,"20200",FALSE,"Control Diet"
"551",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Total Fat Mass","2017-07-13","fed",96399,"2560",FALSE,"Control Diet"
"552",86,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Lean Mass","2017-07-13","fed",96434,"15860",FALSE,"Control Diet"
"553",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Body Weight","2017-07-06","fed",96478,"19300",FALSE,"Control Diet"
"554",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Total Fat Mass","2017-07-06","fed",96510,"1910",FALSE,"Control Diet"
"555",79,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Lean Mass","2017-07-06","fed",96544,"15450",FALSE,"Control Diet"
"556",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Body Weight","2017-06-28","fed",96664,"18800",FALSE,"Control Diet"
"557",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Total Fat Mass","2017-06-28","fed",96696,"1360",FALSE,"Control Diet"
"558",71,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Lean Mass","2017-06-28","fed",96728,"15650",FALSE,"Control Diet"
"559",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Body Weight","2017-07-20","fed",97114,"20800",FALSE,"Control Diet"
"560",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Total Fat Mass","2017-07-20","fed",97144,"3330",FALSE,"Control Diet"
"561",93,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Lean Mass","2017-07-20","fed",97174,"15720",FALSE,"Control Diet"
"562",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Body Weight","2017-07-24","fed",97204,"20700",FALSE,"Control Diet"
"563",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Total Fat Mass","2017-07-24","fed",97233,"2970",FALSE,"Control Diet"
"564",97,FALSE,"Mixed",852211,"Sacrificed","2017-07-28","F","+/+",4117,101,16985,"A/J","Lean Mass","2017-07-24","fed",97262,"16010",FALSE,"Control Diet"
