"","1415-NEH-1","1415-NEH-10","1415-NEH-11","1415-NEH-2","1415-NEH-3","1415-NEH-4","1415-NEH-5","1415-NEH-6","1415-NEH-7","1415-NEH-8","1415-NEH-9"
"ENSMUSG00000022366",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022367",4.06592348323277,6.50382401245278,7.95927987175541,2.20141511246637,1.05322720146315,0,2.08812282740362,3.91477014928623,1.86118446438974,2.86508213513333,4.56250514146044
"ENSMUSG00000022369",56.6599481811799,52.2268110308654,62.1530030294669,33.2132050380787,41.0174327078462,72.591096803874,52.1592691234186,46.5771598185832,33.2698906563288,41.7418244369975,42.54319922461
"ENSMUSG00000022370",275.28328965888,359.711445999146,274.581684090857,246.928844198432,380.502003378713,331.292166817647,412.511255343784,249.661724513986,260.89833905825,287.803887661533,266.029149572718
"ENSMUSG00000022371",277.889452626978,367.226962036378,263.534452981712,264.485620418745,377.122960371125,194.95958338343,295.717516005614,327.787227793861,245.910989504524,195.330130906544,286.740144603987
"ENSMUSG00000022372",44.2876635141327,81.592030034454,41.3306130062511,34.8353472061791,24.1968478166341,63.608628035594,27.4878258641079,30.4257752267405,36.5635880943344,38.6469721862856,49.2475687144234
"ENSMUSG00000022375",0,0,0.888711478704945,0,0,0,0,0,0,0,0
"ENSMUSG00000022376",0.692570589755311,0,0.888064504801467,1.08943958374622,0,2.56232042578775,3.07239871039067,0,0.94484542568177,0,0
"ENSMUSG00000022377",985.96434142113,523.887635269099,958.566998281225,739.26068583225,1228.34531402228,675.205892449197,768.204497310755,634.622860019247,758.716322736384,1005.77101302561,530.540719720546
"ENSMUSG00000022378",603.07089384312,565.567432239452,514.087411970896,527.430622737419,627.719266568733,571.318507344766,563.052692176466,471.634286484322,481.814126806681,514.489779468683,507.010123804119
"ENSMUSG00000022382",2.48973686654107,0,0,0,0,0,0,0,1.17485101939639,0.836415177262021,0
"ENSMUSG00000022383",36.524480651902,24.6838265636919,50.5132535940107,34.9340368969291,35.9295670851002,14.0828116197448,39.9046896169257,41.6174286758945,45.3012280026536,26.3576263503815,40.1396787290405
"ENSMUSG00000022385",149.317848500485,122.256952875187,133.144757562712,134.925558472342,78.4545333044044,142.580117918477,88.9848680608078,117.296739888779,83.0928094357397,113.20857045741,102.719087356728
"ENSMUSG00000022386",192.293738484635,336.545304387483,119.740766166173,201.046831570471,163.140621575558,204.75464877934,267.082411542777,216.96848942199,208.552480526361,141.229446232224,169.703126869033
"ENSMUSG00000022387",1067.71373598319,1015.93311677671,1027.00244943132,1094.46108261475,1402.09577516452,1038.2131306872,1172.3966584482,1138.05717475391,1018.94268937429,1221.92074246017,1050.07958964846
"ENSMUSG00000022388",0,1.08064173486522,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022389",125.68035466,111.960760017864,145.916012594413,473.767760211653,74.2759130917913,95.6478206595588,106.288470965416,115.622850938227,407.135591601009,138.184673457686,407.604678748113
"ENSMUSG00000022390",520.357761636152,416.602411122434,467.954921004821,521.798645095781,471.124931489992,422.146603582144,416.697035960042,480.815215415079,522.986215593036,469.224146321626,678.745764688375
"ENSMUSG00000022391",806.266055398122,806.136756765168,751.147047465932,829.527774740982,699.729023586099,575.605902468979,838.880839443619,820.02257388707,814.63090992153,809.142617512628,1397.36934841469
"ENSMUSG00000022394",169.852472199131,177.802160091,209.836641244268,180.140599766631,154.887060655083,201.8504917548,232.928101631777,172.984915486435,242.670781590844,162.051852344992,254.277488604676
"ENSMUSG00000022400",370.8364868721,369.619782647974,303.990610854783,399.794767319973,284.184617277578,378.793810801879,396.104919881289,358.356056208919,364.145660060169,310.149831422681,313.668924679322
"ENSMUSG00000022401",92.3882329000515,29.0254733109696,40.9917248846939,39.9975045233979,51.7490088812962,42.3051321974507,33.0047425993855,38.2428776390256,94.6519842090516,46.8652980053079,47.2215149609914
"ENSMUSG00000022403",1581.6413040251,1535.1474717756,1566.3095221019,1699.54940538054,1601.76219054807,1458.63303296779,1486.29987716551,1638.10520477848,1550.54192117353,1455.67996044154,1340.40816794035
"ENSMUSG00000022404",805.187367929894,1189.00653711766,940.30391632854,911.925385570881,1026.80680285293,832.941078334592,1094.55236472635,1248.42168805459,1245.01706226909,1011.58331424527,1196.18327825517
"ENSMUSG00000022407",363.493505425035,457.284256076553,375.017952573246,400.579881474533,307.285096419181,449.891360763445,323.618813884148,321.967920753722,374.045619640286,355.941595589717,406.875790066459
"ENSMUSG00000022408",234.209960777116,207.134602570287,145.374194735744,234.243068832681,100.739745713094,198.822719153542,147.422955557584,154.090417526658,189.883382085926,157.976271701158,332.797554382911
"ENSMUSG00000022412",128.771784702207,207.283629415094,130.021132842756,85.6552560246246,95.4883468228693,184.123609848093,144.631861831981,178.895281927235,122.247525455702,105.555646506392,182.931443443044
"ENSMUSG00000022414",220.557242759196,223.354942448422,225.959024051354,222.580432169652,190.150478525199,242.595984382515,169.791150784936,192.084896282398,216.00964002176,232.110616061626,244.253064851487
"ENSMUSG00000022415",263.217847714327,362.841576292291,306.586819965599,453.235750471621,348.546681919529,440.683416012015,368.474951205266,479.279249735432,384.141393421222,400.582120750363,351.463790875611
"ENSMUSG00000022416",6.74562557210253,53.6177997438764,0,0,0,12.574109568327,0,0,0.841638464808256,5.81231657205097,0
"ENSMUSG00000022419",1184.4462050881,1129.1180496203,1083.59595705775,1291.8378040969,1270.74240273547,709.503392288423,1328.89921245946,1594.21804593161,1237.75361676299,1369.05295783022,1196.75788259863
"ENSMUSG00000022420",85.8276140810479,119.674396790477,96.984473275526,113.885404441662,76.3544303639772,107.015048063819,99.2448578160995,103.813312453835,85.3775328167109,82.8972769492166,68.1708201201883
"ENSMUSG00000022421",2.73593707874003,4.34706897081709,3.52133554535589,6.5256704439967,8.5047749560312,3.86562382622247,4.08000789947841,1.96977045117787,0,0,3.45519201601904
"ENSMUSG00000022422",6.35016319232512,9.09957213034795,12.033295405728,4.6200138666158,8.79575736186504,9.63677274749973,5.11225758380522,12.8514240082992,7.7858666688013,4.70633618336931,0
"ENSMUSG00000022425",247.906300569534,409.854669859646,187.557326528729,103.74385748861,264.399335594443,343.951394327266,188.984270177076,208.536135129255,235.501932828271,250.303079183048,232.343138993407
"ENSMUSG00000022426",269.894863125037,256.104254148568,391.979848172917,409.207861266925,417.599309436946,271.64508140507,341.009923296219,293.383773886496,304.981805603348,462.443578369582,269.067992352782
"ENSMUSG00000022427",367.900892264122,505.943729555482,497.271463888103,630.195872940714,486.889404059356,502.243698310065,579.147513526929,416.400199554429,461.782712359961,481.217651133932,458.440731118555
"ENSMUSG00000022428",45.3085463186006,68.3075493293477,35.9874969097853,40.9765909246228,47.9323816340752,46.4558397552781,58.8848148563488,34.9630044544764,50.4769397881026,44.7321288311063,45.6515197549803
"ENSMUSG00000022429",2.29309015655165,2.7844683051754,3.59335679230316,1.89277647143396,1.2267989557193,0,0.899566626931529,1.14812047042446,1.08915221671392,0,2.66901496419685
"ENSMUSG00000022431",0,0,0,0,0,0,0,0,0,0.936366945291053,0
"ENSMUSG00000022432",1.36536844798066,0,0.898156021805319,0,0,0,0,0,0,0,0
"ENSMUSG00000022433",420.835157319943,295.371137766636,587.238383839049,415.95094633111,604.886021525232,480.81767015591,368.018343290655,457.624103040036,468.643285644393,425.145883236299,407.639540411234
"ENSMUSG00000022434",39.8618907861138,47.1538615043457,38.0621525767227,31.6962040423097,32.8719803788412,38.4088978072555,41.0446549401971,53.2558503982825,35.7332233716328,44.46063363791,51.6740551770715
"ENSMUSG00000022435",0.686975715266601,9.71980715701293,0.884922484874937,7.66468457108354,0,0,8.26684836829376,2.93382203332463,0.937036079413916,1.90093601739518,1.14720900131315
"ENSMUSG00000022436",102.846730088076,228.63260812628,63.4515440254723,58.3099771671558,76.8890883013218,150.732281264416,51.9111664642048,82.6470883970482,62.7933141462939,99.366397063605,83.8085305059292
"ENSMUSG00000022437",3331.40316680453,4339.79685728552,3392.40969384048,3999.97043272793,2966.99476525587,4090.67115990386,3237.39655706949,4632.05101615909,3484.67999113226,3242.75609148555,3830.66755984779
"ENSMUSG00000022438",14.3709043756476,20.4292062328416,16.7872088764522,16.4031300009884,20.1076613208499,18.0693169629604,19.5033759495067,19.7108700498647,13.1823316238285,19.8374600491175,20.5998865355325
"ENSMUSG00000022439",44.9338065986665,80.6831109949836,27.3776784172819,27.5616795596994,19.4516652127956,56.3059561521199,20.8592117046555,35.461141879799,37.8784150370953,33.823021383164,23.2755992186683
"ENSMUSG00000022440",19.7245281906169,13.3141256845137,12.5392700338102,8.79334629261617,11.1881395047221,63.6094097621525,10.8534337950521,9.65071173077625,13.8636363789603,19.772905703683,96.0971712088977
"ENSMUSG00000022441",2.07197987464973,0,0,0,1.05153285834301,0,0,0,0,2.8046321780722,0
"ENSMUSG00000022442",53.5662245926152,81.9529699141113,125.420897250188,56.2100241924111,119.768210344961,155.068829484426,54.0031285966793,120.700158245479,75.5200461113043,100.707572682916,104.649958196274
"ENSMUSG00000022443",9898.08224580962,8935.3148814374,9573.91182493684,8011.23344068171,12169.3403988284,9151.32517455879,8240.17859671724,8768.03540528784,8727.64524543511,10107.4964497912,9015.2084628994
"ENSMUSG00000022445",1.37234272492475,1.07671029281816,0.885583074430606,1.09437824891729,0,0,1.02549647234193,1.980576820563,0.945264140090952,0.9427228419741,2.29100249364374
"ENSMUSG00000022449",9.09401660505361,14.1832978242149,4.85156009013017,2.64536634407799,3.4156340822138,8.41606782421022,4.47343938788517,4.00614892307932,8.26097246030348,6.13866454458378,9.97318390167586
"ENSMUSG00000022450",855.962783438835,977.178226054408,943.820825197103,953.346888898367,829.119201693643,982.598488716271,962.32866776836,946.198099516337,775.564103448476,785.666959758353,812.874451605482
"ENSMUSG00000022451",657.790134878146,641.114090669616,766.116418382455,689.568296362245,722.294087862401,663.336352110936,730.014738837331,690.704682629183,733.44259035501,694.556636486592,771.661672834582
"ENSMUSG00000022452",728.971625290015,871.988968717602,819.58863666779,857.815162944713,791.7223627508,643.944662054113,1012.69382491823,876.906420752247,630.491385031372,663.419538860186,707.031320747167
"ENSMUSG00000022453",1333.36586296886,1575.94526888843,1543.32074205499,1736.81948326197,1317.51012772393,1972.2193803124,1458.75810835113,1591.17295458181,1629.87564611212,1638.23362834168,1560.56439455002
"ENSMUSG00000022454",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022455",0,0,0.882394918645532,0,0,0,1.02500705221779,0,0,0.942583017996709,0
"ENSMUSG00000022456",1.03069127582977,4.82552317858894,0,0,0,0.640006903285778,0,1.49488280702546,6.81140161042678,1.86829973380911,0
"ENSMUSG00000022462",1307.85567973695,1165.59769032453,1444.96157012171,1147.81500845206,1404.11245867913,1297.95942782257,1657.72910522435,2112.45189441799,975.616099027373,1193.81887284087,1224.92047685713
"ENSMUSG00000022463",1528.143004699,1565.72934927764,1374.03260037098,1118.15843302512,1822.07386611338,1565.6768894814,1461.7759047511,1453.06983103414,1165.44655539348,1408.21066463399,1744.60364012887
"ENSMUSG00000022464",18.2822004346245,0.796750630750361,3.28136602640263,11.8656601022406,17.3076069701024,1.89894649309604,2.28703601371666,1.46574082456908,4.18499658924336,2.10057371706089,0.849370286600393
"ENSMUSG00000022466",181.030229617952,168.363845374194,144.60487579389,159.471446488092,171.854145815631,198.381327725586,171.546491210393,207.497794226547,206.957812872509,190.28081559039,226.629451039674
"ENSMUSG00000022468",25.8139735340049,16.0624337117963,5.86637400230903,9.67835222372765,11.1979177353423,18.2322643021717,6.1116082024215,8.86126624015116,2.81727881073762,5.0050070035105,11.3897565951631
"ENSMUSG00000022469",597.199765732818,849.086551516959,650.995099200642,1350.67538812081,311.433105082924,769.638805549604,770.647221827278,1032.8208221407,945.06404392996,857.966754588934,1289.76712187797
"ENSMUSG00000022471",396.764572383543,540.201450183769,404.429506023325,411.255785421484,402.000689019055,459.013615655093,493.002789880705,424.615178517198,409.604020051771,391.577563424564,371.587699199117
"ENSMUSG00000022472",282.57769106414,294.055992141037,383.401960892744,379.041763616308,446.926774205121,251.224512544953,445.0361423468,358.617450727262,320.312946306099,399.031614111655,258.728588411063
"ENSMUSG00000022474",294.279171892454,214.714589116013,302.820219662807,260.864255894837,316.29079915843,296.938296702826,336.239848303065,243.792819023914,276.347802695829,285.665419156983,240.806216124292
"ENSMUSG00000022475",438.602073075241,404.111625335242,315.131183790921,343.42041700513,434.585909920018,498.843780123569,247.571468756012,419.33050435676,468.624309291329,404.011187659548,452.241905629816
"ENSMUSG00000022476",170.229303969564,177.754095562627,183.382093716811,202.953109711469,157.673437419963,207.53148801285,189.654304838453,188.045746000072,182.125548623484,139.413604201483,258.615202503677
"ENSMUSG00000022477",7975.21202686688,8806.46057970733,7996.49774382249,10171.7586916265,7075.66913840196,9584.971361051,8145.91561182133,9673.59726195048,8627.96239872532,7613.80929331485,9873.36029544469
"ENSMUSG00000022479",662.265967046911,872.962312252149,544.78275082003,838.776033081183,868.31698232066,527.122395378222,496.65868685709,1258.81574257803,1247.7174015283,848.368100454642,1495.37837463592
"ENSMUSG00000022483",0,0,0,1.08267420155715,3.17003545309181,1.28344225154114,0,0,0,1.87670004702676,1.13774194722858
"ENSMUSG00000022484",30.1378588109096,26.8556592691967,19.5276744450564,13.1071530628209,20.3000181520231,17.8328942099708,14.3680176383824,12.7769153238841,11.2857597807978,16.0516566213866,8.04968606715426
"ENSMUSG00000022485",0.672596119748195,5.36424260486425,3.53080979619485,1.09763032878559,0,0,1.03751854416416,1.96573367858001,1.87702103406718,0.961500943157013,3.46127026242564
"ENSMUSG00000022487",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022488",315.736366351564,522.360414953762,207.523336663881,238.36559768529,208.161231995376,393.263139373994,146.007203528454,212.164823358018,194.410934046959,224.821142463914,158.770230401589
"ENSMUSG00000022489",52.2351520655147,61.7660163008399,21.5459590182994,21.674344116504,37.0688334837834,63.8608294230053,23.0947527546592,18.8092432507857,23.891027238334,35.9815068380733,16.5265800205711
"ENSMUSG00000022490",71.9670293362702,75.9057164258265,31.587318594123,71.5387887014743,77.4604965805524,67.4078886585034,37.5986973869312,43.5388915454076,19.4227307731967,58.786817581024,18.5150170628559
"ENSMUSG00000022491",39633.0882188236,56552.8516741499,23748.4697337108,43178.0582651965,32372.2404159991,40065.5739595962,29202.585439038,40556.1915281231,35256.9051590324,28121.2961663899,40696.6414856081
"ENSMUSG00000022494",0,0,0,0,0,0,0,0,0,0.936366945291052,0
"ENSMUSG00000022496",32.409759415083,35.087325746216,24.5254525878647,9.94934854849313,10.6858440090356,29.8958090833499,7.28811054090257,17.5710585670394,17.6841113746778,17.3787621221674,2.31522494222804
"ENSMUSG00000022498",1086.40625800415,1103.84421846253,817.214145081369,1005.79160914836,673.203832312916,1200.7592590703,840.138121380769,906.640942074275,942.526370297572,751.967639690762,1402.62621600038
"ENSMUSG00000022500",966.752646790052,655.864213847624,958.69672138072,962.151852149969,1128.13927328284,740.271926775234,840.985615756219,830.294054554105,803.773016678944,1028.55987584222,809.866805114192
"ENSMUSG00000022501",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022503",365.289527220048,276.658020931967,255.372678032662,227.352492378751,261.374530397899,287.193898871366,335.113118704181,244.304192932647,249.085441601279,273.979427314901,271.130095005252
"ENSMUSG00000022504",74.7037768415776,167.855892484498,53.5226911452155,123.292023889701,56.010952373608,156.410080810163,46.0012104107091,38.8756663111679,129.332680614786,63.5992991149955,19.7742015765212
"ENSMUSG00000022505",13.8958196122184,13.7882592201936,16.6507159293694,15.4779799561052,18.2164888244511,14.1710756830054,16.7129643136664,13.6392204741922,10.2215853711984,12.5948068910538,17.4421536635562
"ENSMUSG00000022507",370.068774474807,353.733260076061,490.144722047984,457.278124293267,422.794584973773,325.792440828314,391.078356652955,391.214180922776,444.673438783385,427.019801881799,321.444653944537
"ENSMUSG00000022508",1110.35452857429,871.36735916867,1284.28324954279,850.078434119366,1302.38207444494,381.933002264231,788.915374949109,605.441722976693,563.551646304237,851.686572106069,629.951998055378
"ENSMUSG00000022510",61.8736965358261,54.4570898809986,70.7525003600623,38.8425138307033,61.7543904967358,26.0580602067969,58.5353585677151,41.8134034249292,61.9888832060522,48.189888969098,50.717000335689
"ENSMUSG00000022512",119.618247914675,33.9002751339745,164.666022467253,23.0972444548547,154.242866141629,14.0979540825651,59.8478153765882,9.85025405549213,47.7187061507289,112.377538362401,49.7974848275727
"ENSMUSG00000022514",298.741621966211,209.710182616355,388.231122593538,320.917065408933,536.941215177222,240.143912569603,347.770277947493,244.545834017705,346.840404151202,356.992472187131,382.133990426856
"ENSMUSG00000022515",583.215415038739,576.139509467007,543.002882904981,530.266657623815,488.834599979624,555.012620558411,541.471242398549,516.419627376125,601.72242214803,550.429425578039,530.118110828625
"ENSMUSG00000022516",346.359258300227,404.414527900839,396.292907214707,457.605103302564,324.579117345638,362.155222327448,389.78384720954,401.401423917889,388.228976996307,352.5698736145,449.092384409306
"ENSMUSG00000022517",676.662530817844,594.578897365667,708.883439619053,728.641679933533,697.509201234748,719.869640325452,629.97974701691,776.859493001618,759.611005700222,680.511140673623,715.764789295697
"ENSMUSG00000022518",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022519",245.265941566462,19.1799941045363,20.3852181699524,48.4847214232848,65.7467244113544,18.8299578321473,19.6673403011999,23.6302541558835,21.3534938051553,38.2026626471564,28.9802672189062
"ENSMUSG00000022521",746.599111296752,938.770927364837,1116.9424794666,1002.13919001024,838.002007538266,788.929564633906,1021.00397218155,908.707960672943,767.337347124462,931.827588931582,821.926551199602
"ENSMUSG00000022523",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022525",1.72739246480463,0,0,1.15868158418204,1.12340125927029,0,0,26.1024476264919,0,0,0.609534103672984
"ENSMUSG00000022526",190.277038628911,196.107763773703,245.970873851137,246.013791792449,209.636659360512,226.844374357348,195.887684308584,194.989098108936,230.784658526615,247.412199794442,185.61892061456
"ENSMUSG00000022528",123.503558450974,202.448768975265,224.130666656679,136.245328855621,137.110879399869,133.395979585473,355.034250845432,167.316186496217,124.566456671854,217.423411830356,111.257217168035
"ENSMUSG00000022529",436.911808600953,416.405343853513,402.754771500752,384.961496292838,450.054187912231,508.402093515718,431.027500404386,441.624086494141,477.725042549512,460.944333860906,520.402808915157
"ENSMUSG00000022533",1344.44079812515,964.065706710883,2004.98792943913,1399.40550447343,2042.50542191606,550.281874372399,1883.87898018817,1220.59240321674,1500.96415198225,1384.29226015747,2004.59949216269
"ENSMUSG00000022534",1.45153806626739,4.0898473607422,0.932524264901032,0,2.00673665624756,3.65088478359572,0,0,1.98610269509513,0.893580240999081,1.20368698876044
"ENSMUSG00000022536",1579.78980111636,1515.86013147737,1603.1926914317,1690.53174158,1701.6582525517,1486.52581674196,1529.40050979369,1699.75947070133,1568.15632877543,1526.70578204923,1890.01166816952
"ENSMUSG00000022537",532.766722730835,367.580697973771,567.541119357102,470.115037419381,343.672384286529,589.926189681117,608.061758306502,469.359205035379,453.126099070863,723.546851345384,819.146130034712
"ENSMUSG00000022538",654.218469755834,591.817802676052,480.281268966927,602.797235376758,470.079599566927,721.248051568488,501.541400411923,588.674556537142,677.027509963371,513.463235637542,913.795169484561
"ENSMUSG00000022540",770.254346579228,1000.52877840645,771.753722025031,1264.15367978623,677.976323919554,1147.86642642007,1284.56804580727,1317.64761135731,941.057412888472,952.185582247094,1180.04991218983
"ENSMUSG00000022542",0.681157261453736,0,0,0,0,0,0,1.98271230444818,0,0,1.15661514439121
"ENSMUSG00000022544",211.42017849749,185.55841629963,228.624792627242,211.903382675179,221.704691421403,217.579687626457,210.750264328024,266.740174307022,212.40045142612,201.359146050987,251.910274535104
"ENSMUSG00000022545",208.1818497963,223.99117011963,203.76739622526,212.954807200041,179.369031467241,237.453584654049,173.588892630224,212.940835742343,222.311814894159,219.508875600529,189.059607188256
"ENSMUSG00000022546",440.023388493087,447.435664872125,416.3321300973,448.100595711268,512.657409137196,550.317818072961,508.016479766688,488.571197614178,369.533928765457,532.412692457047,462.780232530228
"ENSMUSG00000022548",207.31397839986,250.114670725364,153.038241120419,392.625016429962,465.914248423503,163.607270872781,729.529035898966,235.620816656744,234.734493088922,290.92123263914,827.072168107215
"ENSMUSG00000022550",443.411748222528,506.373358739418,715.948378629545,516.855203185581,649.560288593337,629.066932785358,713.401916677269,631.118590685,425.366044530026,743.859684740109,384.861597676961
"ENSMUSG00000022551",2422.45550772465,2745.4992912319,2506.09998173213,2555.15103411356,2420.73214935005,3086.99056886365,2693.88913609018,2893.71737616816,2217.32909031525,2477.832659337,2901.53798412968
"ENSMUSG00000022552",404.155271293183,663.372166450207,502.509888101017,580.437212135707,466.806142226926,631.216047370628,562.413427343331,535.134723242515,537.213390536497,524.711764802582,521.348435355712
"ENSMUSG00000022553",580.102795746776,557.263937338048,767.442399581364,815.748219992454,757.196368137658,735.909795744242,691.959225173047,725.370416717377,579.564093822699,940.05041225852,730.215311001731
"ENSMUSG00000022554",205.738186563007,296.283861404659,190.728741053032,281.611030787227,154.710323507099,289.357733981921,223.714875276642,253.950302154769,265.11418491235,257.731581335507,428.676076065466
"ENSMUSG00000022555",1846.19570442101,1819.31206023255,1938.92203733992,1755.75849948348,1913.37178943134,2002.94344387632,2114.56846065786,1898.72483473833,1798.08978480631,1805.02044079993,2063.88142939563
"ENSMUSG00000022556",521.398873695584,435.052998800203,356.561018810771,479.232467751103,564.069539791849,550.516049070451,348.148566487445,491.917671788671,435.014696019428,452.361722108078,637.184140284323
"ENSMUSG00000022557",1174.53601995589,1180.37391500197,879.947575942887,1200.55454952048,958.564201292006,1386.78570262113,1120.42136991041,1076.09068934031,930.621486520641,879.447844440112,1351.65684044604
"ENSMUSG00000022558",2917.15353084044,3303.16251830591,3913.9157841848,3236.03648914581,3410.34483841506,3299.27450426186,3091.40497782169,4677.08247256157,3784.2464576672,4152.67265152383,4812.24116572576
"ENSMUSG00000022559",595.915001970609,701.523740636978,639.963541751212,716.321902335474,584.258223980734,730.422401601189,748.637766226297,733.429724258802,674.191990256328,693.199565568715,697.191308380969
"ENSMUSG00000022560",1530.89832804128,1930.5641806722,1555.05445778192,1824.51097126342,1268.08216444086,2059.20590557258,2115.89074952547,1646.94699383583,1569.02952417991,1474.53833429904,1943.19643753662
"ENSMUSG00000022561",702.533303980739,861.658304652138,899.141672428874,714.006279194296,733.422038361883,745.230263631659,676.055088944574,780.423213722647,664.135948459211,701.809643555839,737.19013064005
"ENSMUSG00000022562",1387.02559728387,1791.97813871622,1453.553092518,1679.9121232682,1518.84296746315,1978.91045779458,1490.80308654169,1864.29251208616,1417.12466116015,1638.87898585179,1567.61505370355
"ENSMUSG00000022564",1229.12433539226,1070.67651520701,1333.62210045898,1268.37495437328,1312.4945555434,1418.66654882282,1299.29425859253,1493.79687361289,1553.86806247227,1463.8264396157,1423.34681442235
"ENSMUSG00000022565",2566.36757636853,2692.2712577917,2342.54134843129,2649.59146164832,2688.0437487568,2946.72112558282,2519.96355371857,3376.35733215403,2204.94648371151,2767.89244137719,2522.65129427135
"ENSMUSG00000022568",1476.12174482638,1370.67165683795,1499.93071202122,1447.17763354793,1469.38550721784,1577.95855615943,1421.39550201927,1660.45114909727,1505.52816028172,1510.34996929998,1687.64687758758
"ENSMUSG00000022570",850.290916035193,915.064563049095,1080.01292769988,1152.90605081746,935.303154456166,1049.07309309583,901.172922403548,949.990637164967,944.207613027169,904.994915191748,1070.27913528194
"ENSMUSG00000022571",143.627183944911,167.893965112278,186.29609829205,158.560267051764,127.886952732529,189.384377681568,185.63746587556,139.613903478297,129.057640323237,137.680040385862,145.567032274943
"ENSMUSG00000022574",66.9924358091476,39.5927044960757,71.4223567905831,51.6903107660395,79.0156662964889,39.2847218171439,53.7246036991217,53.5098207501772,53.1685182994388,42.68030131451,44.1327993365315
"ENSMUSG00000022575",116.24104331548,157.481620250204,112.293833785418,41.4445278235384,126.442835395105,296.226596138733,46.6588339010516,194.108129276481,54.0055856488471,125.575286468014,77.2152038092402
"ENSMUSG00000022577",8.59787647194676,9.60348413185173,14.9383244670935,7.70782732203812,7.56947934766651,10.3217300305383,7.32005697998973,10.6495489615167,9.25312003463682,7.71174339316436,19.7602142015597
"ENSMUSG00000022579",540.259425179154,703.994073107281,810.412762972101,771.452262869205,870.061593716369,795.658809824491,904.30375605126,766.386369858288,844.082724170533,921.213631591376,875.270264946952
"ENSMUSG00000022580",7.18109558547717,3.06900812287581,3.48410021156052,4.25338196792848,7.07306104527788,4.98717000922858,1.00185710072531,1.86436868256384,2.85650086705139,1.77429041270721,7.59115722641148
"ENSMUSG00000022582",0,0,0,0,0,1.28191223901898,0,0,0,0,0
"ENSMUSG00000022583",0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022584",64.9982904184944,118.662251698099,46.6141008061163,35.4838935133937,85.1619574185934,133.862613977318,25.0633802016341,55.3902711901335,67.3806268805614,29.4978760036987,10.5913960377543
"ENSMUSG00000022586",5.18637222853566,13.7504429381885,0,1.10324843931427,2.14679140218711,1.27599546949998,2.09270301576023,0,0,3.79245924218924,4.65921704219901
"ENSMUSG00000022587",4610.94981239431,4550.89526291711,3931.8460557306,5785.66937564559,4122.99401601523,3966.20314529962,4198.24947889713,2252.77866340502,4819.60556931357,4804.60582692518,5371.27931984687
